Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
45531,410.457192463441,411.948462600279,407.862382425342,411.431488952842,410.457192463441,411.948462600279,407.862382425342,411.431488952842,4.086080174937024,7.2992095969152615,425.785549262072,406.453763923242,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2406.3987905952804,
45532,412.465436247717,412.584737858664,404.939492957138,408.210345457271,412.465436247717,412.584737858664,404.939492957138,408.210345457271,7.645244901526041,7.332165340211526,424.306021716206,407.862382425342,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2387.5588232612185,
45533,412.52508705319,419.593707501805,408.210345457271,410.715679287159,412.52508705319,419.593707501805,408.210345457271,410.715679287159,11.38336204453401,7.717993597766048,424.306021716206,404.939492957138,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2402.2121311877077,
45534,413.181245913399,415.060246285816,409.731440996846,414.712283253887,413.181245913399,415.060246285816,409.731440996846,414.712283253887,5.328805288969988,7.4904518540711855,424.306021716206,404.939492957138,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2425.5876462133087,
45537,,,,414.712283253887,413.181245913399,415.060246285816,409.731440996846,414.712283253887,5.328805288969988,7.284580752632976,424.306021716206,404.939492957138,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2425.5876462133087,
45538,415.47780192413,417.436336703845,404.661122531595,407.057096551449,415.47780192413,417.436336703845,404.661122531595,407.057096551449,12.775214172249946,7.807498221167926,424.306021716206,404.939492957138,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2380.813649771244,
45539,403.547640829422,408.846620715655,402.016603488935,406.520239302187,403.547640829422,408.846620715655,402.016603488935,406.520239302187,6.830017226719974,7.714404793125263,424.306021716206,404.661122531595,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2377.6736552155667,
45540,405.247688785418,410.695795685335,403.766360449492,406.013207455662,405.247688785418,410.695795685335,403.766360449492,406.013207455662,6.929435235842959,7.639645787669806,424.306021716206,402.016603488935,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2374.7081048018717,
45541,406.679308116783,408.260054461832,398.467380563259,399.362142645362,406.679308116783,408.260054461832,398.467380563259,399.362142645362,9.792673898573014,7.844696083946301,424.306021716206,402.016603488935,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2335.8070611398703,
45544,404.869900350752,406.27169427938,399.809523686413,403.358746612089,404.869900350752,406.27169427938,399.809523686413,403.358746612089,6.909551634017987,7.755634707762653,424.306021716206,398.467380563259,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2359.182576165466,
45545,405.824313238329,413.906997379994,405.327223192716,411.789393785683,405.824313238329,413.906997379994,405.327223192716,411.789393785683,10.54825076790496,8.02159814206192,424.306021716206,398.467380563259,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2408.4921202990636,
45546,413.081827904277,421.522416878783,407.19628176422,420.577945792118,413.081827904277,421.522416878783,407.19628176422,420.577945792118,14.326135114563044,8.622030234681075,424.306021716206,398.467380563259,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2459.894994136445,
45547,420.846374416749,424.881950243053,417.307093291986,424.514898953372,420.846374416749,424.881950243053,417.307093291986,424.514898953372,7.574856951066977,8.522299445765446,424.306021716206,398.467380563259,1,424.306021716206,415.6839914815249,6600,70758.66603856851,2801798.333092255,560.083948665392,818.5058166300878,2872556.9991308236,0.0002850210137641529,-0.036434417582663525,287.25569991308237,2482.921620878079,BUY
45548,423.346737346182,429.316788793992,422.983861612884,428.084005480872,423.346737346182,429.316788793992,422.983861612884,428.084005480872,6.332927181107948,8.313787801512351,424.881950243053,398.467380563259,1,,415.6839914815249,6600,70758.66603856851,2825354.436173755,0.0,23556.103081500158,2896113.102212324,0.008200395358082702,-0.02853279885340021,289.6113102212324,2503.7967698685984,
45553,432.468339683178,433.49234517714,427.905053064452,428.302725100942,432.468339683178,433.49234517714,427.905053064452,428.302725100942,5.587292112688033,8.054121545433844,429.316788793992,398.467380563259,1,,415.6839914815249,6600,70758.66603856851,2826797.9856662173,0.0,1443.5494924620725,2897556.651704786,0.000498443755998057,-0.028048577092831706,289.7556651704786,2505.076026909802,
45554,438.657110751058,438.930510276145,434.357281856506,436.1368642198,438.657110751058,438.930510276145,434.357281856506,436.1368642198,10.62778517520303,8.299232367316623,433.49234517714,398.467380563259,1,,415.6839914815249,6600,70758.66603856851,2878503.3038506797,0.0,51705.318184462376,2949261.9698892483,0.017844454621462225,-0.010704634032498994,294.92619698892486,2550.8966882037557,
45555,434.675419485699,436.683663269975,431.692879212022,432.736768307809,434.675419485699,436.683663269975,431.692879212022,432.736768307809,4.990784057953022,7.984142052139138,438.930510276145,398.467380563259,1,,415.6839914815249,6600,70758.66603856851,2856062.670831539,0.0,-22440.633019140456,2926821.336870108,-0.007608897835543305,-0.018232081401322153,292.6821336870108,2531.010056017805,
45558,431.752530017495,433.919842616367,427.884075864527,430.987011347251,431.752530017495,433.919842616367,427.884075864527,430.987011347251,6.035766751840015,7.798582499729697,438.930510276145,398.467380563259,1,,415.6839914815249,6600,70758.66603856851,2844514.2748918566,0.0,-11548.39593968261,2915272.940930425,-0.003945712638555587,-0.02210585548586541,291.5272940930425,2520.775999688186,
45559,430.479979500726,430.827942532655,423.620136871269,426.672269751332,430.479979500726,430.827942532655,423.620136871269,426.672269751332,7.3668744759820015,7.757467449848964,438.930510276145,398.467380563259,1,,415.6839914815249,6600,70758.66603856851,2816036.980358791,0.0,-28477.29453306552,2886795.6463973597,-0.009768311616125014,-0.03165823021706349,288.679564639736,2495.5397471481165,
45560,427.328428611541,430.598286931582,426.075761696596,429.595159219535,427.328428611541,430.598286931582,426.075761696596,429.595159219535,4.522525234986006,7.449377715100111,438.930510276145,399.809523686413,1,,415.6839914815249,6600,70758.66603856851,2835328.050848931,0.0,19291.070490140002,2906086.7168874997,0.006682520293466165,-0.025187266689478016,290.60867168874995,2512.6352730623557,
45561,432.552844990932,432.766593710545,426.632502547683,428.799815146555,432.552844990932,432.766593710545,426.632502547683,428.799815146555,6.134091162862035,7.324112329172675,438.930510276145,405.327223192716,1,,415.6839914815249,6600,70758.66603856851,2830078.779967263,0.0,-5249.270881668199,2900837.4460058315,-0.0018063022177432497,-0.026948073091541236,290.08374460058315,2507.9834292761707,
