Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
38544,725.635,742.947,712.966,714.475,725.635,742.947,712.966,714.475,29.980999999999995,20.210061763825976,841.334,722.283,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,79.23257598608919,
38545,712.307,740.594,708.992,739.534,712.307,740.594,708.992,739.534,31.60200000000009,21.295008262509228,841.334,712.966,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.01152433506627,
38546,738.614,738.74,729.591,732.443,738.614,738.74,729.591,732.443,9.942999999999984,20.21386461846073,838.42,708.992,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,81.2251592469703,
38547,732.005,740.05,729.269,732.544,732.005,740.05,729.269,732.544,10.780999999999949,19.315496559559705,838.42,708.992,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,81.23635976507745,
38548,732.674,736.409,712.443,714.488,732.674,736.409,712.443,714.488,23.966000000000008,19.75840164912545,838.42,708.992,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,79.23401763693465,
38551,712.32,712.32,694.848,696.848,712.32,712.32,694.848,696.848,19.6400000000001,19.7471253015897,838.42,708.992,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,77.27780833584697,
38552,695.767,705.076,692.697,703.066,695.767,705.076,692.697,703.066,12.379000000000019,19.045399082390684,838.42,694.848,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,77.96736102485849,
38553,703.173,711.008,699.192,707.293,703.173,711.008,699.192,707.293,11.816000000000031,18.356884884067767,838.42,692.697,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,78.4361193420749,
38554,707.049,707.938,695.384,704.788,707.049,707.938,695.384,704.788,12.553999999999974,17.804229180823214,838.42,692.697,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,78.1583243137742,
38555,704.611,728.523,704.231,721.445,704.611,728.523,704.231,721.445,24.29200000000003,18.42211211598291,838.42,692.697,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,80.00552263170036,
38558,720.609,720.987,714.684,718.867,720.609,720.987,714.684,718.867,6.761000000000081,17.311530009698828,838.42,692.697,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,79.71963217942121,
38559,718.623,736.721,718.6,735.861,718.623,736.721,718.6,735.861,18.12099999999998,17.38862238972751,832.155,692.697,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,81.60420252311077,
38560,736.289,750.093,731.076,750.015,736.289,750.093,731.076,750.015,19.01699999999994,17.543705971658216,821.078,692.697,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,83.17382760517397,
38561,750.4,755.942,744.022,747.23,750.4,755.942,744.022,747.23,11.919999999999959,17.008114926738383,813.152,692.697,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.86498163558616,
38562,746.589,748.38,739.396,744.825,746.589,748.38,739.396,744.825,8.984000000000037,16.243913505144256,789.177,692.697,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.59827622917369,
38565,744.771,751.046,742.896,750.488,744.771,751.046,742.896,750.488,8.150000000000091,15.47306459989243,756.033,692.697,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,83.22628151670541,
38566,750.964,763.29,746.819,763.29,750.964,763.29,746.819,763.29,16.471000000000004,15.568106066569342,755.942,692.697,1,755.942,740.4689354001076,1200,92688.17391999997,915948.0,181.42608,8636.173919999972,1008636.17392,0.008636173920000045,0.0,100.86361739200001,84.64597491083944,BUY
38567,764.938,781.027,763.865,769.752,764.938,781.027,763.865,769.752,17.73700000000008,15.774667393562746,763.29,695.384,1,,740.4689354001076,1200,92688.17391999997,923702.3999999999,0.0,7754.399999999907,1016390.5739199999,0.007688005051279312,0.0,101.63905739199998,85.36258627725827,
38568,767.566,769.342,761.362,765.262,767.566,769.342,761.362,765.262,8.389999999999986,15.07136573703296,781.027,695.384,1,,740.4689354001076,1200,92688.17391999997,918314.3999999999,0.0,-5388.0,1011002.5739199999,-0.005301111736229158,-0.005301111736229158,101.10025739199999,84.86466225447576,
38569,765.39,787.926,765.39,787.819,765.39,787.926,765.39,787.819,22.6640000000001,15.79447376207745,781.027,704.231,1,,740.4689354001076,1200,92688.17391999997,945382.7999999999,0.0,27068.400000000023,1038070.9739199999,0.026773819076490346,0.0,103.80709739199997,87.36614826380878,
38572,792.401,805.597,790.179,800.117,792.401,805.597,790.179,800.117,17.77800000000002,15.983381022831981,787.926,714.684,1,,740.4689354001076,1200,92688.17391999997,960140.3999999999,0.0,14757.599999999977,1052828.5739199999,0.014216368987056693,0.0,105.28285739199998,88.72994996362603,
38573,800.837,814.258,794.179,814.186,800.837,814.258,794.179,814.186,20.079000000000065,16.373439973038465,805.597,718.6,1,,740.4689354001076,1200,92688.17391999997,977023.2000000001,0.0,16882.80000000028,1069711.3739200002,0.016035659003004188,0.0,106.97113739200002,90.29014886708423,
38574,814.763,823.987,804.522,823.839,814.763,823.987,804.522,823.839,19.464999999999918,16.66787426132051,814.258,731.076,1,,740.4689354001076,1200,92688.17391999997,988606.8,0.0,11583.59999999986,1081294.97392,0.010828715373522924,0.0,108.12949739199999,91.3606300679572,
38575,823.72,833.682,820.288,832.841,823.72,833.682,820.288,832.841,13.394000000000005,16.35607671262332,823.987,739.396,1,,740.4689354001076,1200,92688.17391999997,999409.2,0.0,10802.399999999907,1092097.37392,0.009990243421587497,0.0,109.209737392,92.35891783033765,
38576,833.462,839.521,811.38,816.386,833.462,839.521,811.38,816.386,28.140999999999963,17.478450359040142,833.682,739.396,1,,740.4689354001076,1200,92688.17391999997,979663.2,0.0,-19746.0,1072351.37392,-0.018080805312371773,-0.018080805312371773,107.23513739199998,90.53412054862576,
38579,814.842,839.679,814.564,839.667,814.842,839.679,814.564,839.667,25.11500000000001,18.20574080103632,839.521,742.896,1,,740.4689354001076,1200,92688.17391999997,1007600.4,0.0,27937.199999999953,1100288.5739199999,0.02605228163029727,0.0,110.02885739199999,93.11589542042975,
38580,841.322,846.656,830.728,839.264,841.322,846.656,830.728,839.264,15.927999999999997,17.988813105699528,839.679,746.819,1,,740.4689354001076,1200,92688.17391999997,1007116.8,0.0,-483.5999999998603,1099804.97392,-0.00043952105971334365,-0.00043952105971334365,109.980497392,93.07120424422008,
38581,837.896,854.607,823.439,854.526,837.896,854.607,823.439,854.526,31.168000000000006,19.243973762299575,846.656,761.362,1,,740.4689354001076,1200,92688.17391999997,1025431.2,0.0,18314.399999999907,1118119.37392,0.016652406957865074,0.0,111.81193739199999,94.76370233680511,
38582,855.879,865.692,819.884,820.664,855.879,865.692,819.884,820.664,45.80799999999999,21.77388102303295,854.607,761.362,1,,740.4689354001076,1200,92688.17391999997,984796.7999999999,0.0,-40634.40000000014,1077484.9739199998,-0.03634173680180541,-0.03634173680180541,107.74849739199999,91.00853457300519,
38583,816.96,828.117,803.281,820.869,816.96,828.117,803.281,820.869,24.836000000000013,22.065511401791717,865.692,765.39,1,,740.4689354001076,1200,92688.17391999997,985042.8,0.0,246.00000000023283,1077730.97392,0.00022830944834928424,-0.03612172451533757,107.77309739200001,91.03126829787611,
38586,819.478,833.271,817.165,831.496,819.478,833.271,817.165,831.496,16.105999999999995,21.497938887335362,865.692,790.179,1,,740.4689354001076,1200,92688.17391999997,997795.2,0.0,12752.399999999907,1090483.37392,0.0118326375585327,-0.024716502230983872,109.048337392,92.20976241594066,
38587,830.736,830.736,809.461,816.914,830.736,830.736,809.461,816.914,22.034999999999968,21.54908756473199,865.692,794.179,1,,740.4689354001076,1200,92688.17391999997,980296.7999999999,0.0,-17498.40000000014,1072984.9739199998,-0.016046461980523397,-0.04036635179816628,107.29849739199997,90.59267375219574,
38588,816.742,826.731,816.608,826.716,816.742,826.731,816.608,826.716,10.123000000000047,20.460888749043235,865.692,803.281,1,,740.4689354001076,1200,92688.17391999997,992059.2,0.0,11762.40000000014,1084747.37392,0.010962315676265044,-0.029846544813011855,108.474737392,91.67967848968222,
