Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
38575,767.677,778.1664,760.7061,776.7668,767.677,778.1664,760.7061,776.7668,17.46029999999996,18.809716536963986,771.2371,669.6187,1,,675.8465597480676,1000,305701.56808,776766.8,0.0,8775.399999999907,1082468.36808,0.008173100002407896,0.0,108.246836808,93.65999174049479,
38576,776.745,781.8863,747.7393,760.5157,776.745,781.8863,747.7393,760.5157,34.14700000000005,20.27041020011028,778.1664,669.6187,1,,675.8465597480676,1000,305701.56808,760515.7000000001,0.0,-16251.09999999986,1066217.26808,-0.015013002207930448,-0.015013002207930448,106.62172680800002,91.70048743138432,
38579,759.0582,786.2701,757.3982,785.8685,759.0582,786.2701,757.3982,785.8685,28.871899999999982,21.08959970486168,781.8863,676.0446,1,,675.8465597480676,1000,305701.56808,785868.5,0.0,25352.800000000047,1091570.06808,0.023778268050051565,0.0,109.157006808,94.75744485875946,
38580,787.7455,793.0178,784.1384,790.694,787.7455,793.0178,784.1384,790.694,8.879399999999919,19.926723542493892,786.2701,688.6486,1,,675.8465597480676,1000,305701.56808,790694.0,0.0,4825.5,1096395.56808,0.0044206965188113845,0.0,109.63955680800001,95.3392878136125,
38581,787.8683,814.057,783.2864,813.3113,787.8683,814.057,783.2864,813.3113,30.77060000000006,20.959473681304004,793.0178,697.6424,1,,675.8465597480676,1000,305701.56808,813311.2999999999,0.0,22617.299999999814,1119012.86808,0.020628777293953293,0.0,111.901286808,98.0664076276832,
38582,813.5804,818.3975,773.9614,781.9725,813.5804,818.3975,773.9614,781.9725,44.43610000000001,23.195342854513147,814.057,697.6424,1,,675.8465597480676,1000,305701.56808,781972.5,0.0,-31338.799999999814,1087674.06808,-0.028005754798665405,-0.028005754798665405,108.767406808,94.28767796370038,
38583,777.1573,792.2927,773.9985,781.7409,777.1573,792.2927,773.9985,781.7409,18.294199999999933,22.728567344559508,818.3975,706.5841,1,,675.8465597480676,1000,305701.56808,781740.9,0.0,-231.60000000009313,1087442.46808,-0.00021293143488188004,-0.02821272292799304,108.74424680800001,94.25975239570869,
38586,779.0163,794.6786,773.6885,793.4211,779.0163,794.6786,773.6885,793.4211,20.990099999999984,22.562999026030027,818.3975,723.8699,1,,675.8465597480676,1000,305701.56808,793421.1,0.0,11680.199999999953,1099122.66808,0.010740982022361623,-0.017774773255402776,109.912266808,95.66811258248202,
38587,791.2531,796.8224,772.1444,775.0195,791.2531,796.8224,772.1444,775.0195,24.677999999999997,22.764427690217644,818.3975,739.1231,1,,675.8465597480676,1000,305701.56808,775019.5,0.0,-18401.59999999986,1080721.06808,-0.01674208032861757,-0.03421926690235544,108.07210680800002,93.44930804035702,
38588,774.6479,791.6926,773.6065,787.6943,774.6479,791.6926,773.6065,787.6943,18.086099999999988,22.318872672101676,818.3975,747.7393,1,,675.8465597480676,1000,305701.56808,787694.3,0.0,12674.799999999814,1093395.86808,0.01172809559687571,-0.022892498138965656,109.339586808,94.9775938312951,
38589,787.7487,804.062,782.945,802.1177,787.7487,804.062,782.945,802.1177,21.116999999999962,22.20440860809199,818.3975,747.7393,1,,675.8465597480676,1000,305701.56808,802117.7000000001,0.0,14423.40000000014,1107819.26808,0.01319137964672179,-0.01000310212625688,110.78192680800001,96.71672007210488,
38590,803.7051,815.846,796.005,812.6906,803.7051,815.846,796.005,812.6906,19.841000000000008,21.97932207398799,818.3975,747.7393,1,,675.8465597480676,1000,305701.56808,812690.6,0.0,10572.899999999907,1118392.16808,0.009543885275008934,-0.0005546853103350902,111.839216808,97.99156565854481,
38593,812.7093,812.7093,788.4488,808.4317,812.7093,812.7093,788.4488,808.4317,24.26049999999998,22.19657711456056,818.3975,757.3982,1,,675.8465597480676,1000,305701.56808,808431.7,0.0,-4258.90000000014,1114133.2680799998,-0.0038080559946263026,-0.004360629032240215,111.41332680799998,97.4780414723623,
38594,805.2456,812.4861,793.1586,799.6677,805.2456,812.4861,793.1586,799.6677,19.327499999999986,21.923331675078604,818.3975,772.1444,1,,675.8465597480676,1000,305701.56808,799667.7,0.0,-8764.0,1105369.2680799998,-0.007866204386036468,-0.01219253181905744,110.53692680799998,96.42130711191629,
38595,797.757,820.9705,792.8687,818.5421,797.757,820.9705,792.8687,818.5421,28.101800000000026,22.511757229833027,818.3975,772.1444,1,,675.8465597480676,1000,305701.56808,818542.1,0.0,18874.40000000014,1124243.66808,0.01707519880011188,0.0,112.42436680799999,98.69712032652176,
38596,818.4231,843.8867,818.4231,841.7022,818.4231,843.8867,818.4231,841.7022,25.463600000000042,22.792885112706077,820.9705,772.1444,1,,675.8465597480676,1000,305701.56808,841702.2,0.0,23160.09999999986,1147403.7680799998,0.0206006052402794,0.0,114.74037680799998,101.48968918336404,
38597,843.5746,856.6297,840.1088,851.9837,843.5746,856.6297,840.1088,851.9837,16.520899999999983,22.19555319721026,843.8867,772.1444,1,,675.8465597480676,1000,305701.56808,851983.7,0.0,10281.5,1157685.2680799998,0.008960664315408762,0.0,115.76852680799999,102.7293987140493,
38600,853.4751,865.9445,848.5076,864.1558,853.4751,865.9445,848.5076,864.1558,17.436899999999923,21.742348130809276,856.6297,772.1444,1,,675.8465597480676,1000,305701.56808,864155.8,0.0,12172.100000000093,1169857.36808,0.01051417024610446,0.0,116.985736808,104.1970705886254,
38601,865.8577,874.3574,832.6265,838.0658,865.8577,874.3574,832.6265,838.0658,41.73090000000002,23.64601973739887,865.9445,772.1444,1,,675.8465597480676,1000,305701.56808,838065.7999999999,0.0,-26090.0,1143767.36808,-0.022301864066402888,-0.022301864066402888,114.376736808,101.05122400441311,
38602,835.2254,866.5416,831.7628,866.5416,835.2254,866.5416,831.7628,866.5416,34.77880000000005,24.706284524313265,874.3574,773.6065,1,,675.8465597480676,1000,305701.56808,866541.6,0.0,28475.800000000047,1172243.16808,0.024896496258501655,0.0,117.22431680800001,104.48474252348984,
38603,869.435,873.0092,869.435,870.662,869.435,873.0092,869.435,870.662,6.467599999999948,22.96926695056914,874.3574,782.945,1,,675.8465597480676,1000,305701.56808,870662.0,0.0,4120.40000000014,1176363.56808,0.0035149703680925626,0.0,117.63635680800002,104.98156683416784,
38604,869.8825,873.869,859.3467,859.9878,869.8825,873.869,859.3467,859.9878,14.522299999999973,22.164793907657792,874.3574,788.4488,1,,675.8465597480676,1000,305701.56808,859987.8,0.0,-10674.200000000186,1165689.36808,-0.00907389542624315,-0.00907389542624315,116.568936808,103.69450682614946,
38607,860.5254,871.5064,858.8335,868.52,860.5254,871.5064,858.8335,868.52,12.672900000000027,21.260804011690386,874.3574,788.4488,1,,675.8465597480676,1000,305701.56808,868520.0,0.0,8532.200000000186,1174221.56808,0.007319445671923219,-0.0018208656389249178,117.42215680800001,104.7232915032601,
38608,869.758,891.893,869.3234,891.3418,869.758,891.893,869.3234,891.3418,23.373000000000047,21.461965534386543,874.3574,792.8687,1,,675.8465597480676,1000,305701.56808,891341.8,0.0,22821.799999999814,1197043.36808,0.019435684559359956,0.0,119.704336808,107.47506925625268,
