Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
38559,856.189,880.034,856.189,876.48,856.189,880.034,856.189,876.48,23.845000000000027,16.270544635259288,913.48,818.863,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,91.72057706273978,
38560,876.942,894.026,876.036,894.012,876.942,894.026,876.036,894.012,17.99000000000001,16.43430228904412,907.571,829.277,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,93.55523975562946,
38561,893.879,900.997,888.5,890.885,893.879,900.997,888.5,890.885,12.496999999999957,16.05932111865896,897.102,829.277,1,897.102,880.6676977109558,1100,12990.437560000046,979973.5,197.36244,-7036.062440000009,992963.93756,-0.0070360624399999905,-0.0070360624399999905,99.296393756,93.22801010466745,BUY
38562,889.41,892.294,883.383,888.164,889.41,892.294,883.383,888.164,8.910999999999945,15.378528631167626,900.997,829.277,1,,880.6676977109558,1100,12990.437560000046,976980.4,0.0,-2993.0999999999767,989970.83756,-0.003014308865390336,-0.010029162439999961,98.99708375600001,92.94326693860808,
38565,887.718,897.285,885.85,891.607,887.718,897.285,885.85,891.607,11.434999999999945,15.002954475818322,900.997,829.277,1,,880.6676977109558,1100,12990.437560000046,980767.7,0.0,3787.29999999993,993758.13756,0.0038256682483037707,-0.006241862440000023,99.375813756,93.30356488816427,
38566,892.13,903.648,888.396,903.598,892.13,903.648,888.396,903.598,15.252000000000066,15.026673097168965,900.997,829.277,1,,880.6676977109558,1100,12990.437560000046,993957.7999999999,0.0,13190.099999999977,1006948.2375599999,0.013272947915059063,0.0,100.69482375599999,94.55838124399591,
38567,905.181,919.282,903.76,909.57,905.181,919.282,903.76,909.57,15.684000000000083,15.089275659343357,903.648,832.144,1,,880.6676977109558,1100,12990.437560000046,1000527.0,0.0,6569.20000000007,1013517.43756,0.006523870597279435,0.0,101.351743756,95.18333022882007,
38568,907.42,909.827,901.625,904.15,907.42,909.827,901.625,904.15,8.201999999999998,14.4333446441678,919.282,835.757,1,,880.6676977109558,1100,12990.437560000046,994565.0,0.0,-5962.0,1007555.43756,-0.0058824838913016375,-0.0058824838913016375,100.755543756,94.61614612002118,
38569,904.039,923.808,903.94,923.803,904.039,923.808,903.94,923.803,19.867999999999938,14.950930868532765,919.282,842.987,1,,880.6676977109558,1100,12990.437560000046,1016183.3,0.0,21618.300000000047,1029173.73756,0.021456189102957213,0.0,102.917373756,96.67276407024713,
38572,926.571,933.154,923.573,927.471,926.571,933.154,923.573,927.471,9.581000000000017,14.439508881053456,923.808,854.284,1,,880.6676977109558,1100,12990.437560000046,1020218.1,0.0,4034.79999999993,1033208.53756,0.003920426505990893,0.0,103.32085375599999,97.05660748557449,
38573,926.973,933.394,919.107,933.089,926.973,933.394,919.107,933.089,14.287000000000035,14.424984225715036,933.154,856.189,1,,880.6676977109558,1100,12990.437560000046,1026397.9,0.0,6179.800000000047,1039388.33756,0.005981173959899833,0.0,103.938833756,97.644511604252,
38574,933.26,940.37,926.275,940.37,933.26,940.37,926.275,940.37,14.095000000000027,14.393557156599321,933.394,876.036,1,,880.6676977109558,1100,12990.437560000046,1034407.0,0.0,8009.099999999977,1047397.43756,0.00770558963438206,0.0,104.739743756,98.40644287660712,
38575,940.785,953.992,939.386,953.992,940.785,953.992,939.386,953.992,14.605999999999995,14.413789808351767,940.37,883.383,1,,880.6676977109558,1100,12990.437560000046,1049391.2,0.0,14984.199999999953,1062381.63756,0.014306126273238684,0.0,106.23816375599999,99.83193769765111,
38576,954.719,959.268,933.985,938.316,954.719,959.268,933.985,938.316,25.283000000000015,15.448952683746839,953.992,883.383,1,,880.6676977109558,1100,12990.437560000046,1032147.6,0.0,-17243.599999999977,1045138.03756,-0.016231078729489146,-0.016231078729489146,104.51380375599999,98.19149893574496,
38579,937.705,954.502,936.113,954.502,937.705,954.502,936.113,954.502,18.388999999999896,15.728957190056654,959.268,885.85,1,,880.6676977109558,1100,12990.437560000046,1049952.2,0.0,17804.599999999977,1062942.63756,0.01703564444134753,0.0,106.29426375599999,99.88530742006576,
38580,955.27,959.343,939.916,945.058,955.27,959.343,939.916,945.058,19.426999999999907,16.081151743384584,959.268,888.396,1,,880.6676977109558,1100,12990.437560000046,1039563.8,0.0,-10388.399999999907,1052554.23756,-0.009773246112176448,-0.009773246112176448,105.25542375600001,98.8970257367638,
38581,943.405,953.342,930.325,953.012,943.405,953.342,930.325,953.012,23.01699999999994,16.741708720205093,959.343,901.625,1,,880.6676977109558,1100,12990.437560000046,1048313.2,0.0,8749.399999999907,1061303.63756,0.008312540758262932,-0.0015419458605615555,106.13036375600001,99.72938411340333,
38582,954.155,956.841,919.121,920.671,954.155,956.841,919.121,920.671,37.72000000000003,18.739641223042703,959.343,901.625,1,,880.6676977109558,1100,12990.437560000046,1012738.1000000001,0.0,-35575.09999999986,1025728.5375600001,-0.0335201903969623,-0.03501044993869595,102.572853756,96.34501118671241,
38583,918.091,927.32,910.083,923.038,918.091,927.32,910.083,923.038,17.23700000000008,18.596532535133882,959.343,903.94,1,,880.6676977109558,1100,12990.437560000046,1015341.8,0.0,2603.6999999999534,1028332.23756,0.0025383909140264116,-0.03256092923268994,102.83322375600001,96.59270948662514,
38586,923.108,933.351,919.222,931.673,923.108,933.351,919.222,931.673,14.129000000000019,18.171053246073512,959.343,910.083,1,,880.6676977109558,1100,12990.437560000046,1024840.3,0.0,9498.5,1037830.73756,0.009236800766392106,-0.02362488728238865,103.783073756,97.49633213966543,
38587,931.809,931.809,915.033,923.414,931.809,931.809,915.033,923.414,16.775999999999954,18.038191032161745,959.343,910.083,1,,880.6676977109558,1100,12990.437560000046,1015755.4,0.0,-9084.900000000023,1028745.83756,-0.008753739575452446,-0.0321718207470717,102.874583756,96.63205657609161,
38588,923.558,935.23,923.558,930.651,923.558,935.23,923.558,930.651,11.816000000000031,17.445601410051108,959.343,910.083,1,,880.6676977109558,1100,12990.437560000046,1023716.1,0.0,7960.699999999953,1036706.53756,0.007738257312303043,-0.024682517261914838,103.670653756,97.38938340180704,
38589,930.975,933.196,920.61,930.118,930.975,933.196,920.61,930.118,12.586000000000013,16.98278222814148,959.343,910.083,1,,880.6676977109558,1100,12990.437560000046,1023129.8,0.0,-586.2999999999302,1036120.23756,-0.0005655409498813713,-0.0252340992375385,103.612023756,97.333606809558,
38590,930.246,930.325,921.843,928.258,930.246,930.325,921.843,928.258,8.482000000000085,16.173183920699444,959.343,910.083,1,,880.6676977109558,1100,12990.437560000046,1021083.8,0.0,-2046.0,1034074.23756,-0.0019746742953483665,-0.02715894440575617,103.407423756,97.13896429251632,
38593,928.341,928.341,913.767,917.371,928.341,928.341,913.767,917.371,14.573999999999955,16.020880690156634,959.343,910.083,1,,880.6676977109558,1100,12990.437560000046,1009108.1,0.0,-11975.70000000007,1022098.53756,-0.011581083412597115,-0.03842549781779214,102.209853756,95.99967768873522,
38594,916.086,920.208,912.838,914.88,916.086,920.208,912.838,914.88,7.3700000000000045,15.196987291094098,959.343,910.083,1,,880.6676977109558,1100,12990.437560000046,1006368.0,0.0,-2740.0999999999767,1019358.43756,-0.0026808569813056016,-0.04100334153501273,101.935843756,95.73900322101973,
38595,915.122,928.212,911.505,927.916,915.122,928.212,911.505,927.916,16.706999999999994,15.340798025275612,959.343,910.083,1,,880.6676977109558,1100,12990.437560000046,1020707.6000000001,0.0,14339.600000000093,1033698.0375600001,0.014067279449144765,-0.027512867549589703,103.369803756,97.10317518454414,
38596,928.52,944.947,926.06,944.559,928.52,944.947,926.06,944.559,18.887000000000057,15.678531546677942,959.343,910.083,1,,880.6676977109558,1100,12990.437560000046,1039014.9,0.0,18307.300000000047,1052005.3375600001,0.017710491202260314,-0.010289642746015515,105.200533756,98.84480712600906,
38597,945.978,947.918,941.314,947.871,945.978,947.918,941.314,947.871,6.604000000000042,14.814290446994331,959.343,910.083,1,,880.6676977109558,1100,12990.437560000046,1042658.1,0.0,3643.1999999999534,1055648.53756,0.003463100299899491,-0.006862176510995521,105.564853756,99.1913963821607,
38600,949.077,952.985,944.629,952.717,949.077,952.985,944.629,952.717,8.355999999999995,14.199215166328205,959.343,911.505,1,,880.6676977109558,1100,12990.437560000046,1047988.7,0.0,5330.59999999986,1060979.13756,0.005049597295252228,-0.0018472304436928377,106.097913756,99.69851339161447,
38601,953.41,956.297,934.972,936.61,953.41,956.297,934.972,936.61,21.325000000000045,14.87786134096362,959.343,911.505,1,,880.6676977109558,1100,12990.437560000046,1030271.0,0.0,-17717.699999999953,1043261.43756,-0.016699385852907978,-0.01851576868266236,104.326143756,98.0129719819422,
38602,934.991,952.896,932.648,952.758,934.991,952.896,932.648,952.758,20.247999999999934,15.389303118014697,959.343,911.505,1,,880.6676977109558,1100,12990.437560000046,1048033.8,0.0,17762.800000000047,1061024.23756,0.017026221194894386,-0.0018048010609524878,106.10242375600001,99.70280389871056,
38603,954.273,958.867,947.707,955.282,954.273,958.867,947.707,955.282,11.159999999999968,14.986512344870437,959.343,911.505,1,,880.6676977109558,1100,12990.437560000046,1050810.2,0.0,2776.399999999907,1063800.63756,0.002616716849357381,0.0,106.380063756,99.96693170140583,
38604,955.112,959.898,946.021,949.065,955.112,959.898,946.021,949.065,13.877000000000066,14.88084450250183,959.343,911.505,1,,880.6676977109558,1100,12990.437560000046,1043971.5000000001,0.0,-6838.699999999721,1056961.9375600002,-0.00642855414684218,-0.00642855414684218,105.69619375600001,99.31634432051972,
38607,949.779,952.551,945.403,949.506,949.779,952.551,945.403,949.506,7.148000000000025,14.144383121311181,959.898,911.505,1,,880.6676977109558,1100,12990.437560000046,1044456.6,0.0,485.0999999998603,1057447.03756,0.0004589569243331759,-0.005972547651948101,105.744703756,99.36249343343121,
38608,949.584,963.921,948.128,963.774,949.584,963.921,948.128,963.774,15.793000000000006,14.301394252614879,959.898,911.505,1,,880.6676977109558,1100,12990.437560000046,1060151.4,0.0,15694.799999999814,1073141.83756,0.01484216177503761,0.0,107.31418375599999,100.85558990286711,
38609,964.97,970.263,961.64,970.193,964.97,970.263,961.64,970.193,8.623000000000047,13.760594799984894,963.921,911.505,1,,880.6676977109558,1100,12990.437560000046,1067212.3,0.0,7060.90000000014,1080202.73756,0.006579652151158744,0.0,108.02027375600001,101.52731587969,
38610,970.58,970.964,965.656,969.598,970.58,970.964,965.656,969.598,5.308000000000106,12.955585771414913,970.263,926.06,1,,880.6676977109558,1100,12990.437560000046,1066557.8,0.0,-654.5,1079548.23756,-0.000605904778095967,-0.000605904778095967,107.95482375600001,101.46505120353957,
38611,969.619,970.37,964.285,967.495,969.619,970.37,964.285,967.495,6.085000000000036,12.301244269375402,970.964,932.648,1,,880.6676977109558,1100,12990.437560000046,1064244.5,0.0,-2313.3000000000466,1077234.93756,-0.0021428407916523895,-0.0027474472122740456,107.72349375599998,101.24497958346501,
38614,967.44,971.987,964.263,971.136,967.44,971.987,964.263,971.136,7.723999999999933,11.865316243720596,970.964,932.648,1,,880.6676977109558,1100,12990.437560000046,1068249.5999999999,0.0,4005.0999999998603,1081240.0375599999,0.003717944767992476,0.0,108.12400375599998,101.62599754289985,
